days_since_last_login,avg_catalogs_opened,products_in_tariff,manager_interactions,avg_time_in_product,total_products_purchased,support_satisfaction,days_until_sub_end,risk_score
42,9.1,1,8,113,4,3.7,36,4
120,9.7,2,3,115,3,2.2,283,5
40,9.9,3,2,38,1,2.8,323,5
169,8.0,4,6,91,6,3.7,223,4
177,6.8,2,7,17,5,4.0,301,4
167,3.8,4,6,11,5,2.7,200,7
38,2.1,1,0,36,4,2.5,99,7
112,1.3,3,0,27,4,3.9,281,9
150,7.1,5,4,53,6,1.9,74,5
110,8.0,2,7,76,5,1.0,211,5
179,8.4,1,9,118,3,2.9,190,5
46,9.2,4,2,115,5,1.7,62,5
62,8.9,4,7,51,5,2.5,111,5
109,10.0,1,2,41,7,2.2,142,5
68,2.8,2,3,102,5,4.1,98,4
42,7.8,5,9,52,4,2.3,264,5
175,6.1,2,6,33,7,3.6,224,4
33,3.0,3,2,41,4,3.7,74,4
39,9.8,2,3,27,6,2.8,277,5
60,9.0,3,7,42,5,1.3,197,5
177,1.7,4,3,97,4,3.8,183,7
61,0.7,3,8,48,6,1.3,292,8
57,7.0,5,3,9,5,1.4,56,7
160,6.2,1,3,56,3,1.8,248,5
74,9.4,3,4,44,4,2.1,113,5
15,2.7,2,0,15,1,4.4,139,6
81,1.3,3,6,82,6,3.7,358,7
93,3.0,4,8,117,4,2.5,40,5
47,0.7,3,8,110,3,4.9,152,7
137,0.8,5,0,6,3,2.0,231,12
81,9.2,3,5,39,4,3.4,104,4
37,3.8,5,2,49,2,4.4,105,4
126,4.4,2,3,53,6,4.2,299,4
18,0.7,4,7,39,5,1.4,129,8
163,3.1,1,3,110,5,3.8,160,4
62,8.1,2,7,96,3,2.0,256,5
76,6.3,2,3,76,4,2.4,228,5
173,7.7,1,8,36,2,3.0,349,4
130,4.7,3,5,72,6,4.2,181,4
101,3.4,3,0,113,1,1.7,13,7
64,5.1,3,9,75,5,1.4,99,5
119,3.6,4,1,43,7,1.6,224,5
90,8.5,2,6,52,6,1.9,357,5
7,3.3,5,9,95,6,1.2,230,1
178,6.8,1,6,41,2,4.7,52,4
72,1.8,2,2,64,6,2.3,5,9
133,7.0,3,0,85,5,1.7,89,7
106,9.2,1,7,78,4,3.6,63,4
88,6.3,5,9,8,5,4.1,87,6
38,5.8,2,9,27,1,4.0,32,4
112,9.6,2,6,18,4,3.9,71,4
27,6.5,4,9,9,3,1.2,43,7
96,3.0,2,7,70,2,4.1,252,4
36,3.3,2,0,114,5,3.0,106,6
136,7.2,5,2,28,4,3.6,289,4
81,7.5,5,1,22,6,4.8,1,5
55,3.4,1,0,31,4,4.2,135,6
84,3.8,3,4,28,5,4.3,116,4
1,9.9,5,2,33,3,1.7,120,1
57,1.5,1,9,15,5,2.9,287,8
106,4.3,2,7,116,3,4.8,311,4
122,1.1,1,5,22,6,3.3,93,7
167,8.3,1,9,116,5,1.4,6,6
163,1.4,1,8,8,4,3.9,87,9
113,6.9,1,8,37,1,1.2,181,5
106,1.0,5,5,82,1,4.0,190,7
36,6.9,3,1,112,6,4.5,207,4
78,8.5,1,8,46,7,2.7,290,5
91,4.3,4,1,36,7,2.7,353,5
17,5.5,2,2,55,4,2.2,277,5
97,4.3,2,5,8,1,4.5,314,6
62,3.4,2,1,24,6,3.2,51,4
149,8.1,2,4,89,3,3.3,266,4
138,3.1,2,1,71,4,3.6,243,4
3,7.4,1,3,93,7,2.2,181,1
134,2.5,3,2,72,3,2.7,210,5
60,2.9,4,4,66,4,4.0,197,4
106,3.7,5,5,62,3,4.9,269,4
53,6.1,4,6,51,3,1.1,32,5
87,4.8,5,9,79,1,1.2,101,5
67,7.6,5,7,84,4,2.7,332,5
128,2.5,4,8,63,5,3.6,281,4
54,0.6,1,3,104,1,2.5,236,8
2,7.9,2,3,10,3,5.0,215,2
165,8.3,1,6,99,3,1.8,320,5
120,1.1,2,9,44,7,1.0,301,8
128,6.3,3,9,81,5,1.8,126,5
101,4.1,5,8,27,7,4.5,93,4
37,8.0,4,1,56,5,1.6,73,5
84,8.8,3,5,8,3,2.9,127,7
156,8.6,2,9,41,5,2.7,73,5
132,7.9,1,9,46,2,3.7,255,4
91,3.1,4,7,105,7,1.2,101,5
20,8.2,5,4,48,7,3.6,46,4
108,5.6,3,4,101,1,2.4,164,5
46,1.0,5,7,46,4,4.7,255,7
83,4.8,2,0,33,7,4.4,282,6
82,9.5,5,5,105,5,2.6,247,5
34,8.9,1,9,23,5,5.0,203,4
68,1.5,3,8,119,2,1.2,85,8
128,7.6,3,5,88,4,4.2,323,4
139,8.2,1,6,36,2,2.7,163,5
26,3.1,5,3,48,4,2.7,364,5
55,5.0,1,9,59,7,1.7,56,5
22,7.3,4,0,84,7,3.1,205,6
152,4.7,1,8,9,1,1.3,147,7
20,1.6,5,5,117,5,3.5,300,7
60,7.2,1,2,50,1,2.0,278,5
62,9.2,2,3,80,4,3.9,289,4
121,6.7,1,9,49,5,3.4,20,4
51,7.9,1,5,25,7,4.0,136,4
87,3.9,5,5,82,2,4.0,9,4
152,2.2,4,8,105,7,1.8,307,5
54,6.6,4,3,26,7,1.0,44,5
45,3.6,5,4,34,3,2.5,248,5
31,8.7,5,4,27,2,4.7,29,4
54,1.7,5,2,9,3,3.3,224,9
95,4.6,2,1,67,2,3.9,176,4
132,4.3,3,7,97,4,4.5,95,4
35,9.4,1,9,63,1,4.6,16,4
109,2.0,5,8,98,3,3.1,27,4
176,0.6,5,9,86,4,3.2,125,7
105,2.8,5,8,114,1,4.4,300,4
57,8.3,4,4,118,1,4.2,272,4
38,2.5,5,8,56,5,3.8,186,4
79,2.8,1,3,69,7,3.4,141,4
96,1.7,5,1,43,5,3.5,137,7
112,7.3,1,2,85,7,2.5,336,5
60,1.2,2,0,7,5,4.4,228,11
136,3.6,3,4,46,3,3.5,213,4
5,3.2,4,0,75,3,1.9,273,3
108,5.8,1,0,31,7,2.0,290,7
34,7.4,2,6,32,1,4.4,57,4
38,5.6,3,1,112,3,3.5,17,4
149,9.3,3,7,58,1,2.6,179,5
168,9.5,3,5,99,4,1.7,157,5
117,3.9,1,3,19,2,3.4,255,4
4,7.9,2,8,57,1,1.7,36,1
169,7.5,5,9,116,1,2.9,295,5
86,9.0,2,7,76,4,3.7,261,4
75,4.8,2,9,74,7,3.3,78,4
157,5.5,2,2,96,5,4.7,153,4
56,4.4,1,2,8,6,1.2,360,7
126,8.6,1,3,98,7,2.1,346,5
28,2.7,1,8,111,5,1.2,157,5
164,2.8,2,8,21,5,1.8,74,5
86,4.0,1,4,38,7,1.5,54,5
140,2.7,3,8,10,7,3.9,205,6
159,5.8,1,5,40,1,2.5,214,5
45,1.8,4,7,103,1,4.7,8,7
115,3.5,1,7,107,3,1.1,105,5
111,9.2,1,9,43,3,3.6,317,4
150,4.4,1,6,84,2,4.9,244,4
44,7.6,1,3,70,2,1.7,306,5
144,1.6,4,3,12,6,2.8,102,10
103,2.9,5,5,19,7,3.8,274,4
84,8.2,1,8,67,3,3.5,324,4
133,7.7,3,6,95,7,3.3,337,4
107,4.2,4,4,84,1,2.3,32,5
17,9.6,5,4,69,4,3.9,107,4
93,9.2,1,7,63,3,3.6,268,4
149,9.6,5,5,14,1,1.7,72,7
32,4.6,3,0,11,7,4.9,345,8
157,2.4,4,0,116,3,3.2,180,6
125,6.5,4,8,78,5,3.1,267,4
159,7.0,5,7,80,3,4.4,151,4
169,1.7,1,5,85,7,3.6,67,7
121,8.0,2,0,113,7,1.3,347,7
137,0.7,4,1,16,6,3.0,196,7
114,5.1,2,9,83,7,4.1,294,4
163,3.6,4,2,50,5,3.8,31,4
161,7.5,1,9,119,1,4.9,107,4
27,3.5,1,2,36,5,1.1,78,5
10,8.4,4,1,36,3,2.0,258,1
166,6.2,5,1,119,5,3.2,174,4
46,8.0,1,5,94,6,3.5,14,4
126,9.9,1,6,82,4,2.1,50,5
146,7.0,3,3,118,5,4.3,106,4
117,9.9,1,0,94,7,1.7,209,7
142,0.8,3,5,65,6,1.0,201,8
125,3.7,1,6,73,5,4.8,276,4
155,1.5,1,3,65,2,2.6,217,8
151,3.0,5,5,106,4,4.8,40,4
71,8.5,5,8,118,1,2.1,258,5
106,0.8,1,3,50,7,1.3,202,8
136,5.4,4,9,72,6,4.1,335,4
174,5.9,4,3,96,5,4.3,98,4
32,5.8,1,9,59,4,3.0,148,4
18,5.0,4,4,5,1,1.3,104,7
73,8.0,1,2,81,4,3.6,202,4
167,1.8,5,9,111,6,1.7,94,8
174,3.5,2,1,71,2,4.4,176,4
156,6.3,3,8,53,6,2.1,64,5
177,7.1,4,0,118,6,4.4,40,6
97,4.3,4,4,29,1,2.7,223,5
140,8.8,5,4,110,1,3.4,66,4
128,4.4,4,7,20,5,4.2,254,4
161,4.3,1,5,89,3,1.2,297,5
92,0.8,1,5,17,6,4.3,68,7
175,5.7,2,5,56,1,1.6,170,5
47,7.2,2,3,112,6,2.4,100,5
176,1.6,2,0,40,6,2.9,139,10
63,3.4,1,2,76,1,4.6,205,4
60,7.9,2,9,48,2,1.1,319,5
156,4.0,2,5,87,2,3.2,363,4
38,2.8,1,4,51,6,3.6,306,4
127,6.9,5,9,84,2,2.3,72,5
87,2.4,4,0,80,6,2.2,59,7
25,9.0,3,4,24,5,3.0,335,4
16,1.5,1,1,22,1,1.7,155,8
70,7.2,1,0,58,6,2.9,123,7
12,5.2,3,3,16,2,4.1,13,0
68,8.8,3,5,116,2,4.4,263,4
25,1.7,2,6,29,4,2.5,26,8
48,6.9,3,8,64,4,3.5,244,4
6,5.9,4,4,79,7,1.0,49,1
57,5.1,4,7,90,2,3.2,186,4
48,5.2,4,7,114,7,4.9,56,4
102,7.4,4,8,38,7,2.2,258,5
52,9.4,4,2,17,7,3.4,154,4
61,1.4,2,2,114,5,4.0,33,7
16,0.7,1,8,42,3,3.4,25,7
170,8.2,3,6,16,6,2.7,249,5
24,1.5,1,3,107,4,1.6,85,8
130,9.9,3,0,40,6,2.9,159,7
28,6.4,2,6,32,4,2.2,199,5
116,6.7,2,9,95,1,3.8,105,4
159,2.4,5,5,43,1,2.8,274,5
25,2.8,5,2,81,2,4.4,288,4
123,6.8,2,4,47,1,1.8,257,5
143,9.1,2,2,108,1,2.7,219,5
24,9.8,3,7,95,3,3.2,14,4
53,2.4,2,4,119,7,1.5,20,5
155,1.8,1,9,35,5,3.4,333,7
72,1.0,3,9,6,2,2.2,58,10
119,8.7,2,5,86,3,1.9,359,5
55,3.3,3,1,94,2,1.6,81,5
64,0.5,3,7,46,5,2.4,117,8
92,2.6,4,8,35,2,4.7,112,4
85,3.7,5,2,65,6,1.1,294,5
79,9.9,3,5,106,6,4.4,275,4
168,5.5,3,5,60,6,2.6,256,5
107,2.4,4,1,90,1,3.2,328,4
178,3.7,2,9,104,5,3.1,264,4
117,3.6,3,7,87,3,4.7,234,4
156,0.7,4,4,18,3,4.1,50,7
82,1.8,1,7,18,4,4.9,165,7
146,7.1,4,7,118,3,4.2,230,4
168,1.6,5,2,33,7,2.2,220,8
172,2.7,5,4,85,6,4.9,270,4
14,3.8,2,6,54,7,4.9,83,0
130,7.7,2,4,54,7,1.5,229,5
138,6.0,5,5,67,6,4.6,296,4
173,7.0,5,1,105,4,3.7,221,4
29,5.9,3,7,77,1,4.7,153,4
56,7.0,5,4,69,3,4.7,53,4
145,0.5,2,5,72,5,4.6,118,7
178,9.3,5,0,75,4,4.5,197,6
127,1.6,2,9,15,3,1.5,272,8
47,4.4,1,1,18,1,1.6,197,5
135,7.8,5,3,110,7,1.5,127,5
21,4.6,2,8,87,5,1.4,91,5
5,9.5,4,5,108,5,2.4,8,1
103,4.9,3,7,7,7,3.7,226,6
35,8.8,2,1,12,1,2.4,45,7
78,8.2,5,9,97,3,3.9,133,4
115,9.8,5,4,118,7,4.3,15,4
56,9.3,1,0,105,2,3.7,214,6
48,9.0,4,3,47,3,2.9,111,5
172,7.5,2,9,13,7,2.2,342,7
81,4.0,4,0,23,7,1.5,156,7
65,1.5,1,8,16,4,3.0,317,7
76,7.0,3,1,31,4,3.9,359,4
44,9.8,4,6,105,3,3.2,295,4
78,7.4,1,2,116,6,3.9,197,4
19,9.3,2,1,62,4,2.3,57,5
122,8.1,3,3,29,2,1.3,77,5
66,2.0,5,6,49,6,4.1,241,4
82,2.9,1,6,106,2,1.9,98,5
2,3.7,5,8,52,5,3.5,5,1
63,2.1,3,2,54,4,4.2,278,4
39,6.0,1,6,85,7,1.6,317,5
58,9.8,1,5,48,6,3.4,211,4
61,7.7,3,9,63,3,3.8,272,4
131,4.5,2,6,37,6,4.0,83,4
59,0.5,1,6,107,7,1.6,111,8
115,3.5,3,9,82,5,4.3,197,4
74,5.5,4,4,32,2,1.4,359,5
121,3.6,5,8,22,5,3.1,27,4
106,1.6,1,6,59,1,2.8,140,8
95,4.7,4,6,37,4,1.9,172,5
90,2.9,1,2,110,3,2.2,19,5
157,9.1,2,0,19,2,1.7,116,7
129,1.5,3,4,65,5,2.7,53,8
61,1.0,1,7,15,3,1.1,226,8
48,0.6,3,4,40,4,4.6,108,7
136,3.6,1,9,19,7,1.7,230,5
91,6.8,2,2,57,3,4.5,319,4
158,7.4,2,8,66,4,4.5,307,4
123,4.8,4,1,52,4,2.8,228,5
60,7.0,2,2,98,4,3.0,298,4
47,3.9,3,3,19,5,2.2,86,5
152,6.8,2,9,67,7,5.0,273,4
163,0.9,1,0,117,4,3.7,227,9
135,4.2,2,3,91,3,4.8,339,4
57,8.0,3,3,47,7,2.7,309,5
100,8.1,1,8,54,1,4.5,315,4
111,7.3,4,7,64,3,2.8,70,5
172,2.4,4,1,116,5,4.5,227,4
61,2.8,4,6,63,4,1.5,112,5
38,10.0,1,5,19,7,3.5,292,4
57,1.5,4,6,33,1,3.7,304,7
98,2.2,2,3,79,5,3.6,290,4
43,1.7,1,4,113,2,2.8,104,8
28,3.6,1,5,86,2,3.7,290,4
58,2.5,1,8,44,2,2.0,8,5
70,5.2,5,1,35,1,3.4,164,4
91,5.0,3,8,77,7,3.2,59,4
8,9.1,5,9,90,3,2.3,311,1
126,0.8,5,0,15,1,4.1,105,9
133,3.5,5,3,85,7,1.3,110,5
156,6.2,3,4,101,1,1.7,88,5
144,6.2,5,8,66,7,2.9,267,5
143,5.1,4,5,79,1,4.6,229,4
130,8.2,1,3,107,2,3.3,326,4
20,1.1,1,1,12,6,4.4,70,9
63,8.2,2,4,55,7,3.1,118,4
89,5.2,4,7,61,7,4.1,350,4
35,1.8,3,7,8,7,2.3,305,10
61,8.9,1,5,40,3,4.3,102,4
169,6.7,5,0,23,6,2.6,201,7
75,2.1,2,7,28,6,3.2,22,4
169,0.8,2,3,45,1,1.7,89,8
12,1.8,1,1,53,3,4.7,92,3
10,6.3,4,0,86,6,3.8,263,2
53,2.2,2,6,101,4,4.4,284,4
15,2.6,1,1,50,1,1.8,170,5
7,0.7,4,3,40,1,1.3,308,4
103,7.4,1,3,14,1,2.3,220,7
58,8.2,1,9,82,4,3.1,23,4
56,8.1,4,0,11,4,4.2,201,8
39,1.7,4,1,16,2,2.6,123,8
129,9.1,4,0,90,5,2.1,141,7
93,6.9,1,5,95,3,2.5,51,5
137,9.0,2,2,52,5,3.8,69,4
43,4.7,3,0,41,1,2.3,259,7
138,4.7,3,7,79,6,4.9,185,4
79,8.0,1,3,40,1,1.7,206,5
80,1.4,1,9,64,6,4.0,292,7
1,5.4,2,6,81,2,3.4,303,0
177,8.4,4,9,100,7,1.9,38,5
139,8.4,1,1,12,5,4.0,347,6
114,9.6,5,5,11,7,2.8,65,7
89,7.1,4,5,111,7,3.7,12,4
22,2.5,1,6,47,1,3.6,193,4
145,0.7,5,0,62,5,1.4,315,10
61,5.1,2,0,85,2,4.4,287,6
112,5.4,5,1,90,5,3.7,132,4
127,2.8,1,1,50,6,4.1,194,4
61,1.7,3,4,38,3,2.8,321,8
37,6.1,1,0,88,7,1.8,77,7
165,7.8,3,1,76,2,2.3,249,5
60,9.9,2,5,26,5,4.6,231,4
128,7.7,2,2,95,1,4.8,179,4
172,8.0,4,3,102,4,2.9,176,5
155,6.4,4,0,25,4,2.2,28,7
148,9.9,3,4,19,2,3.9,165,4
121,6.6,3,3,9,4,4.1,325,6
109,8.7,2,7,106,3,4.3,225,4
12,9.5,5,2,21,2,1.1,135,1
154,9.3,3,9,76,1,1.0,186,5
99,4.1,3,0,23,1,2.4,54,7
134,1.2,5,9,9,2,1.6,1,11
21,2.1,4,4,27,4,4.2,318,4
73,1.1,4,0,87,4,3.1,16,9
131,1.5,3,4,18,1,4.3,58,7
22,2.3,4,8,14,3,1.7,87,7
118,3.7,4,4,35,6,3.5,222,4
69,5.7,4,1,17,4,3.3,271,4
83,7.3,2,1,26,3,2.4,57,5
100,2.5,1,9,41,7,3.1,191,4
83,6.9,3,8,43,4,3.4,49,4
160,7.2,3,4,14,6,4.6,212,6
27,5.8,2,7,35,2,1.2,229,5
135,9.1,1,9,47,5,4.3,153,4
0,1.6,1,3,103,1,4.9,272,3
164,2.2,2,1,81,2,3.9,45,4
62,4.6,5,3,98,4,3.9,361,4
21,1.7,5,3,102,6,1.9,305,8
69,5.9,1,8,40,1,3.1,117,4
124,4.3,5,9,39,5,3.8,175,4
148,3.2,5,5,115,5,3.4,67,4
95,2.1,5,9,72,6,2.5,250,5
162,3.7,1,5,59,6,4.8,229,4
78,6.3,5,4,72,4,3.1,199,4
4,6.0,3,5,51,1,4.9,145,0
59,2.1,1,0,10,7,3.3,50,8
119,1.7,2,4,32,7,4.2,185,7
45,0.8,5,5,34,4,4.0,319,7
177,0.6,4,7,31,5,3.6,198,7
175,8.9,1,3,73,2,1.1,144,5
133,0.9,2,4,112,2,1.3,58,8
55,7.4,3,3,43,3,3.3,194,4
109,8.8,2,6,39,5,4.6,142,4
156,1.4,5,9,107,7,3.4,222,7
103,4.6,4,5,48,7,1.9,99,5
76,9.6,5,3,19,5,2.3,25,5
145,8.4,2,5,87,4,3.5,13,4
1,5.2,1,3,98,3,3.4,121,0
7,7.7,4,7,106,6,4.8,264,0
74,8.4,4,2,36,3,3.1,6,5
124,3.8,2,7,108,1,2.4,218,5
37,9.0,5,1,33,4,3.1,219,4
175,5.0,2,5,67,6,4.1,182,4
26,5.5,4,7,10,6,3.2,107,6
19,10.0,2,0,94,7,2.3,346,7
139,8.5,4,5,31,2,2.4,123,5
42,3.9,5,8,103,1,4.0,169,4
30,0.6,1,9,32,3,1.3,256,8
90,6.4,1,9,9,2,2.1,8,7
60,7.2,2,1,45,5,1.6,279,5
108,6.7,4,0,60,4,4.8,124,6
90,9.7,1,1,116,3,1.4,161,5
162,8.7,4,4,58,5,4.0,35,4
94,4.8,5,5,84,6,3.5,3,5
142,1.1,2,0,109,7,3.5,86,9
143,5.0,4,6,22,3,4.1,263,4
12,7.0,2,3,81,2,2.6,90,1
112,6.3,4,8,47,1,2.6,294,5
34,5.6,4,5,93,2,2.2,57,5
148,5.0,5,8,78,4,3.4,139,4
157,3.3,2,0,33,7,4.7,171,6
47,3.1,3,3,14,4,4.7,259,6
34,5.3,4,1,10,3,3.8,24,6
85,2.0,4,5,84,2,4.6,197,4
165,3.7,1,3,93,1,4.9,66,4
158,3.6,2,8,112,6,4.2,117,4
151,6.1,3,2,8,4,2.6,279,7
113,1.1,5,0,105,1,2.9,5,11
176,8.4,3,0,38,5,4.7,96,6
99,5.8,5,8,87,3,3.7,71,4
159,6.9,3,8,37,1,4.3,257,4
98,7.2,3,4,8,3,1.5,37,7
2,3.3,2,1,48,5,1.8,295,1
84,5.0,1,8,102,1,2.4,55,5
124,9.6,3,7,80,7,1.8,102,5
137,7.8,4,9,35,1,4.6,102,4
82,9.7,4,9,84,6,1.9,215,5
24,7.6,4,5,70,5,3.2,20,4
67,2.2,1,6,117,7,1.3,114,5
60,1.1,3,5,62,7,1.6,209,8
28,6.0,5,4,64,2,2.0,290,5
126,3.9,5,3,6,1,4.9,202,6
18,3.1,2,6,40,6,4.2,322,4
170,8.2,1,3,74,1,3.7,187,4
73,4.0,3,9,64,6,4.7,150,4
60,3.5,4,9,27,7,4.8,190,4
170,8.6,1,9,107,4,2.8,213,5
152,8.5,1,8,51,7,2.3,41,5
19,3.9,3,4,112,2,2.3,193,5
47,8.4,2,7,105,1,1.1,249,5
86,8.6,2,5,50,5,2.1,80,5
151,4.5,2,3,84,3,2.4,40,5
138,1.1,4,2,111,5,1.1,19,8
109,0.5,4,5,48,2,4.5,8,7
27,5.5,3,0,23,4,4.4,312,6
58,3.8,2,1,53,4,2.0,123,5
132,10.0,3,6,92,4,4.2,202,4
50,7.8,2,3,62,6,4.2,77,4
148,7.7,1,4,95,5,2.3,209,5
11,9.6,5,9,11,3,3.8,17,2
49,8.9,5,0,98,7,2.2,235,7
131,3.5,2,1,45,7,1.3,318,5
112,2.1,3,3,82,3,3.0,199,4
169,7.6,4,7,112,7,2.8,348,5
165,4.1,2,9,19,6,1.6,281,5
152,5.0,2,3,80,1,3.0,251,4
13,6.5,4,2,57,6,4.8,339,0
31,9.1,2,2,97,3,3.9,238,4
138,4.5,1,4,27,3,4.0,268,4
145,7.9,4,2,81,1,4.0,118,4
154,3.0,1,7,77,5,4.0,281,4
54,7.1,5,4,92,5,1.1,336,5
119,0.5,4,6,107,2,4.7,344,7
74,8.8,4,7,98,5,4.3,6,5
20,0.8,3,4,69,4,2.1,272,8
171,7.3,3,7,64,4,3.2,252,4
132,0.9,4,2,14,2,3.5,341,9
86,3.0,5,6,106,3,1.5,127,5
168,5.2,2,7,62,2,2.0,91,5
58,4.5,3,6,51,1,1.1,305,5
88,2.3,5,1,19,2,4.5,5,5
149,3.7,5,7,13,2,1.1,73,7
82,7.4,3,5,17,6,2.3,55,5
64,6.9,2,9,27,4,1.3,294,5
63,1.2,3,2,37,1,4.1,309,7
70,7.6,5,3,13,6,4.7,237,6
3,1.0,1,6,7,1,3.3,21,5
142,5.7,3,2,98,2,1.6,40,5
103,3.0,5,0,77,6,3.2,345,6
149,6.1,3,5,29,6,4.1,265,4
174,3.0,5,2,115,1,3.9,257,4
92,9.9,2,9,92,1,4.0,47,4
173,3.4,5,5,100,5,2.1,297,5
141,2.8,4,9,75,7,1.3,138,5
177,3.1,1,2,40,1,1.6,201,5
147,9.0,5,5,93,6,4.8,139,4
177,6.5,3,3,24,3,3.5,141,4
111,7.4,3,3,85,1,3.9,285,4
160,9.2,5,9,58,4,4.6,232,4
118,9.2,4,9,104,5,4.4,315,4
58,7.5,5,1,94,4,1.9,157,5
42,2.4,2,3,23,7,1.2,37,5
11,8.5,4,3,64,4,4.7,74,0
39,2.4,5,6,41,3,4.9,320,4
117,7.6,1,4,116,5,3.3,174,4
19,7.0,4,7,7,7,4.6,38,6
165,7.7,5,6,111,2,1.9,72,5
130,5.6,1,9,96,6,1.4,57,5
155,6.6,5,8,90,6,3.0,362,4
89,9.6,2,7,115,1,4.2,88,4
93,1.5,3,8,23,6,3.6,272,7
12,3.4,5,0,57,3,3.5,133,2
65,6.3,4,9,50,6,1.1,142,5
36,9.7,5,2,84,3,2.3,94,5
176,1.4,5,4,60,2,4.8,155,7
65,0.7,5,8,74,3,1.5,200,8
35,1.0,5,7,105,2,3.9,159,7
25,1.0,4,9,35,2,4.0,210,7
74,9.1,4,6,57,2,3.9,171,4
107,7.4,5,1,117,3,5.0,69,4
167,6.9,3,5,116,7,2.6,318,5
42,5.5,5,3,38,2,3.7,313,4
149,7.9,4,4,35,7,1.8,144,5
147,2.0,2,4,64,3,2.6,166,5
7,4.2,5,3,15,5,3.0,318,0
28,5.2,5,3,104,2,1.9,116,5
39,1.5,5,3,10,3,4.6,184,9
157,4.5,5,1,31,3,3.9,202,4
127,3.5,1,0,11,7,2.1,161,9
83,0.8,5,1,53,3,1.5,308,8
115,1.8,4,6,100,1,2.2,337,8
143,7.8,4,0,76,7,3.5,187,6
173,0.7,1,5,64,7,4.3,42,7
61,9.4,5,3,37,1,3.0,200,4
6,1.3,3,1,51,2,1.4,230,4
44,8.1,5,2,48,6,2.0,3,6
175,9.0,4,6,83,5,2.4,239,5
154,9.4,2,5,31,6,3.5,205,4
87,8.7,2,5,98,2,2.0,330,5
72,3.2,3,7,26,4,1.9,93,5
162,3.7,5,7,51,4,2.1,231,5
178,4.6,1,5,97,5,3.4,362,4
36,1.8,5,0,109,7,3.0,346,9
118,0.7,3,9,52,5,4.4,348,7
56,8.8,3,6,34,5,3.8,159,4
7,5.8,3,7,6,1,3.7,112,2
94,6.3,2,4,19,1,1.6,251,5
116,9.3,5,3,51,4,1.2,221,5
109,6.8,5,6,31,5,3.0,345,4
19,7.1,1,5,75,3,1.3,93,5
123,8.0,3,5,31,6,2.5,166,5
52,1.6,3,2,89,4,1.1,137,8
118,3.9,4,9,17,5,1.7,347,5
11,9.7,4,3,59,3,1.4,360,1
176,9.3,2,4,21,5,4.2,209,4
16,8.9,5,8,79,7,2.4,255,5
63,4.8,1,7,63,2,1.3,72,5
41,8.6,1,2,14,3,2.1,213,7
93,1.0,3,5,37,7,3.7,265,7
156,1.9,1,9,82,6,4.0,359,7
146,4.4,3,0,41,2,1.5,150,7
10,5.1,5,2,12,7,4.1,234,2
